ID,Year,Month,KW,Incident_Start,Incident_End,Impact_Assessment,Failure_Type,Failure_Duration,Weighted_Failure_Duration,Responsible,Root_Cause,Business_Impact,Solution,Notes_Ticket,Prio_Ticket,Brands,Channel,Impact_Online,Impact_Offline,Products,Retail_o2_o2S_Marked,Retail_o2_OPS_Marked,Retail_o2_MSD_Marked,Retail_o2_IDS_Marked,Retail_o2_TPI_Marked,Retail_o2_o2S_PO_GA_Loss,Retail_o2_o2S_VVL_GA_Loss,Retail_o2_o2S_FN_GA_Loss,Retail_o2_o2S_PP_GA_Loss,Retail_o2_o2S_Total_GA_Loss,Retail_o2_OPS_PO_GA_Loss,Retail_o2_OPS_VVL_GA_Loss,Retail_o2_OPS_FN_GA_Loss,Retail_o2_OPS_PP_GA_Loss,Retail_o2_OPS_Total_GA_Loss,Retail_o2_MSD_PO_GA_Loss,Retail_o2_MSD_VVL_GA_Loss,Retail_o2_MSD_FN_GA_Loss,Retail_o2_MSD_PP_GA_Loss,Retail_o2_MSD_Total_GA_Loss,Retail_o2_IDS_PO_GA_Loss,Retail_o2_IDS_VVL_GA_Loss,Retail_o2_IDS_FN_GA_Loss,Retail_o2_IDS_PP_GA_Loss,Retail_o2_IDS_Total_GA_Loss,Retail_o2_TPI_PO_GA_Loss,Retail_o2_TPI_VVL_GA_Loss,Retail_o2_TPI_FN_GA_Loss,Retail_o2_TPI_PP_GA_Loss,Retail_o2_TPI_Total_GA_Loss,Retail_o2_o2S_PO_Revenue_Loss,Retail_o2_o2S_VVL_Revenue_Loss,Retail_o2_o2S_myH_Revenue_Loss,Retail_o2_o2S_FN_Revenue_Loss,Retail_o2_o2S_PP_Revenue_Loss,Retail_o2_o2S_Total_Revenue_Loss,Retail_o2_OPS_PO_Revenue_Loss,Retail_o2_OPS_VVL_Revenue_Loss,Retail_o2_OPS_myH_Revenue_Loss,Retail_o2_OPS_FN_Revenue_Loss,Retail_o2_OPS_PP_Revenue_Loss,Retail_o2_OPS_Total_Revenue_Loss,Retail_o2_MSD_PO_Revenue_Loss,Retail_o2_MSD_VVL_Revenue_Loss,Retail_o2_MSD_myH_Revenue_Loss,Retail_o2_MSD_FN_Revenue_Loss,Retail_o2_MSD_PP_Revenue_Loss,Retail_o2_MSD_Total_Revenue_Loss,Retail_o2_IDS_PO_Revenue_Loss,Retail_o2_IDS_VVL_Revenue_Loss,Retail_o2_IDS_myH_Revenue_Loss,Retail_o2_IDS_FN_Revenue_Loss,Retail_o2_IDS_PP_Revenue_Loss,Retail_o2_IDS_Total_Revenue_Loss,Retail_o2_TPI_PO_Revenue_Loss,Retail_o2_TPI_VVL_Revenue_Loss,Retail_o2_TPI_myH_Revenue_Loss,Retail_o2_TPI_FN_Revenue_Loss,Retail_o2_TPI_PP_Revenue_Loss,Retail_o2_TPI_Total_Revenue_Loss,Retail_o2_Total_PO_Percentage,Retail_o2_Total_VVL_Percentage,Retail_o2_Total_FN_Percentage,Retail_o2_Total_PP_Percentage,Retail_o2_Total_PO_GA_Loss,Retail_o2_Total_VVL_GA_Loss,Retail_o2_Total_FN_GA_Loss,Retail_o2_Total_PP_GA_Loss,Retail_o2_Total_GA_Loss,Retail_o2_PO_Revenue_Loss,Retail_o2_VVL_Revenue_Loss,Retail_o2_myH_Revenue_Loss,Retail_o2_FN_Revenue_Loss,Retail_o2_PP_Revenue_Loss,Retail_o2_Total_Revenue_Loss,Online_o2_Marked,Online_blau_Marked,Online_TSI_Marked,Online_SC_Marked,Online_Port_Marked,Online_o2_PO_GA_Loss,Online_o2_VVL_GA_Loss,Online_blau_PO_GA_Loss,Online_blau_VVL_GA_Loss,Online_o2_FN_GA_Loss,Online_o2_PP_GA_Loss,Online_Total_GA_Loss,Online_o2_PO_Revenue_Loss,Online_o2_VVL_Revenue_Loss,Online_blau_PO_Revenue_Loss,Online_blau_VVL_Revenue_Loss,Online_myH_Revenue_Loss,Online_o2_FN_Revenue_Loss,Online_o2_PP_Revenue_Loss,Online_Total_Revenue_Loss,CSS_o2_PO_GA_Loss,CSS_o2_VVL_GA_Loss,CSS_blau_PO_GA_Loss,CSS_blau_VVL_GA_Loss,CSS_o2_FN_GA_Loss,CSS_Total_GA_Loss,CSS_o2_PO_Revenue_Loss,CSS_o2_VVL_Revenue_Loss,CSS_blau_PO_Revenue_Loss,CSS_blau_VVL_Revenue_Loss,CSS_myH_Revenue_Loss,CSS_o2_FN_Revenue_Loss,CSS_Total_Revenue_Loss,Total_o2_PO_GA_Loss,Total_o2_VVL_GA_Loss,Total_blau_PO_GA_Loss,Total_blau_VVL_GA_Loss,Total_FN_GA_Loss,Total_PP_GA_Loss,Total_GA_Loss,Total_o2_PO_Revenue_Loss,Total_o2_VVL_Revenue_Loss,Total_blau_PO_Revenue_Loss,Total_blau_VVL_Revenue_Loss,Total_myH_Revenue_Loss,Total_FN_Revenue_Loss,Total_PP_Revenue_Loss,Total_Revenue_Loss,Incident_Type
817,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
818,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
819,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
820,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
821,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
822,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
823,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
824,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
825,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
826,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
827,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
828,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
829,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
830,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
831,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
832,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
833,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
834,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
835,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
836,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
837,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
838,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
839,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
840,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
841,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
842,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
843,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
